prompt_idx,layer,steer_layer,alpha_A,alpha_B,eps_A,eps_B,delta_l2,proj_A20,proj_B20,proj_A_L,proj_B_L,proj_A_transport,proj_B_transport,cos_tA_tB,model,vecA_path,vecB_path
0,29,20,2.0,2.0,0.1,0.1,6.205702304840088,2.820408344268799,2.6489415168762207,2.773162364959717,2.630300760269165,2.6398134231567383,2.9813592433929443,0.3675279757413835,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
0,30,20,2.0,2.0,0.1,0.1,7.18139123916626,2.8925628662109375,2.7669870853424072,2.96217942237854,2.874044418334961,2.66806697845459,3.2233850955963135,0.3871329330564811,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
0,31,20,2.0,2.0,0.1,0.1,11.342056274414062,1.7937341928482056,2.1598026752471924,2.7865207195281982,2.409749746322632,4.260712146759033,4.798251628875732,0.49944105734367206,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,19,20,2.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,20,20,2.0,2.0,0.1,0.1,2.974099636077881,2.210299015045166,2.210115432739258,2.210299015045166,2.210115432739258,2.2000937461853027,2.1601402759552,0.12372059367422707,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,21,20,2.0,2.0,0.1,0.1,3.3896331787109375,2.2918241024017334,2.3039908409118652,2.165541172027588,2.206510066986084,2.305112838745117,2.2237110137939453,0.2249787926825288,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,22,20,2.0,2.0,0.1,0.1,3.7024099826812744,2.354607582092285,2.3209519386291504,2.194035768508911,2.2442736625671387,2.323213577270508,2.254962921142578,0.28343156075358916,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,23,20,2.0,2.0,0.1,0.1,3.9376533031463623,2.3822574615478516,2.3566267490386963,2.2205471992492676,2.3055481910705566,2.2600059509277344,2.2752537727355957,0.2457782040171102,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,24,20,2.0,2.0,0.1,0.1,4.17587947845459,2.365386486053467,2.3707032203674316,2.223160743713379,2.3305716514587402,2.223400592803955,2.3550586700439453,0.2929716869288432,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,25,20,2.0,2.0,0.1,0.1,4.454187870025635,2.436753273010254,2.4209604263305664,2.309128522872925,2.3781332969665527,2.2227067947387695,2.430108070373535,0.32390866901669235,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,26,20,2.0,2.0,0.1,0.1,4.831345558166504,2.526433229446411,2.51141357421875,2.351848840713501,2.4738972187042236,2.3743457794189453,2.577610731124878,0.3595957076309473,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,27,20,2.0,2.0,0.1,0.1,5.1506524085998535,2.5624868869781494,2.4981443881988525,2.3948793411254883,2.4757721424102783,2.4078903198242188,2.6065895557403564,0.3771457985490164,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,28,20,2.0,2.0,0.1,0.1,5.585867881774902,2.650639057159424,2.5677273273468018,2.4842405319213867,2.537296772003174,2.4740962982177734,2.671917200088501,0.3715173353899032,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,29,20,2.0,2.0,0.1,0.1,6.2227091789245605,2.7915053367614746,2.6698317527770996,2.7301533222198486,2.6497018337249756,2.7485852241516113,2.8962016105651855,0.37821369980121317,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,30,20,2.0,2.0,0.1,0.1,7.198176860809326,2.848768711090088,2.7732229232788086,2.9197301864624023,2.91226863861084,3.144913673400879,3.2363271713256836,0.4003286838923657,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,31,20,2.0,2.0,0.1,0.1,11.114887237548828,1.7578678131103516,2.150359630584717,2.6327903270721436,2.439476490020752,4.081699848175049,5.0587005615234375,0.4549263476446853,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,19,20,2.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,20,20,2.0,2.0,0.1,0.1,2.973698139190674,2.2117910385131836,2.2079803943634033,2.2117910385131836,2.2079803943634033,2.154468059539795,2.141150951385498,0.10192037018316175,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,21,20,2.0,2.0,0.1,0.1,3.3177332878112793,2.2150230407714844,2.2401156425476074,2.096491575241089,2.143839120864868,2.1150341033935547,1.976311206817627,0.17632966434691166,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,22,20,2.0,2.0,0.1,0.1,3.558469772338867,2.185706615447998,2.205076217651367,2.020648956298828,2.1478285789489746,2.0307271480560303,2.0187482833862305,0.24110622757044894,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,23,20,2.0,2.0,0.1,0.1,3.868520498275757,2.1951112747192383,2.2306694984436035,1.994236946105957,2.152088165283203,2.0080695152282715,2.2333624362945557,0.2793054913646559,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,24,20,2.0,2.0,0.1,0.1,4.040558338165283,2.1733832359313965,2.2493271827697754,1.9579970836639404,2.1596155166625977,2.012874126434326,1.773266077041626,0.3007025122642688,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,25,20,2.0,2.0,0.1,0.1,4.294135570526123,2.2269411087036133,2.2656073570251465,2.0006103515625,2.168079376220703,2.0444164276123047,1.8361461162567139,0.33490990523819675,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,26,20,2.0,2.0,0.1,0.1,4.544082164764404,2.2252578735351562,2.274125576019287,1.9932031631469727,2.2128825187683105,2.0378007888793945,2.150294780731201,0.3377325333516424,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,27,20,2.0,2.0,0.1,0.1,4.812197208404541,2.248016357421875,2.273867130279541,2.0421671867370605,2.1845507621765137,2.0533432960510254,2.1459906101226807,0.35860634302025496,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,28,20,2.0,2.0,0.1,0.1,5.233518123626709,2.2909483909606934,2.3326992988586426,2.0601577758789062,2.2112600803375244,2.2373452186584473,2.3028018474578857,0.38252101228028795,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,29,20,2.0,2.0,0.1,0.1,5.795225143432617,2.355490207672119,2.39449405670166,2.214005947113037,2.3029942512512207,2.4319725036621094,2.5326719284057617,0.4204109575079563,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,30,20,2.0,2.0,0.1,0.1,6.64143705368042,2.3807992935180664,2.4785585403442383,2.3753857612609863,2.494445562362671,2.7757859230041504,2.780388355255127,0.44810792916540554,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,31,20,2.0,2.0,0.1,0.1,10.409347534179688,1.4227744340896606,1.850593090057373,1.8967927694320679,2.0688905715942383,3.982942581176758,3.4164724349975586,0.43925469027551917,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,19,20,2.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,20,20,2.0,2.0,0.1,0.1,2.9731221199035645,2.210526943206787,2.208394765853882,2.210526943206787,2.208394765853882,2.1670875549316406,2.1517930030822754,0.11450580257316999,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,21,20,2.0,2.0,0.1,0.1,3.3550236225128174,2.2375001907348633,2.2818620204925537,2.11098051071167,2.1837644577026367,2.106637716293335,2.085604190826416,0.20303425843136885,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,22,20,2.0,2.0,0.1,0.1,3.687976360321045,2.2181448936462402,2.2700705528259277,2.0532047748565674,2.2095413208007812,2.1603779792785645,2.1729559898376465,0.2548958238400341,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,23,20,2.0,2.0,0.1,0.1,3.9811296463012695,2.2122726440429688,2.2845475673675537,2.0235047340393066,2.2147374153137207,2.187878370285034,2.0894036293029785,0.28773899516856843,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,24,20,2.0,2.0,0.1,0.1,4.1843156814575195,2.1971020698547363,2.2887020111083984,1.9772744178771973,2.2156739234924316,2.1782829761505127,2.1436071395874023,0.30727145758532254,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,25,20,2.0,2.0,0.1,0.1,4.399208068847656,2.230018377304077,2.297182559967041,1.979947566986084,2.214599847793579,2.1572492122650146,2.1462855339050293,0.310606535185552,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,26,20,2.0,2.0,0.1,0.1,4.6196112632751465,2.252016067504883,2.279968738555908,2.019866704940796,2.2323646545410156,2.195289373397827,2.184927225112915,0.3200176668282947,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,27,20,2.0,2.0,0.1,0.1,4.929277420043945,2.2961723804473877,2.2624130249023438,2.072653293609619,2.198371410369873,2.230182647705078,2.225435733795166,0.3254034074565494,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,28,20,2.0,2.0,0.1,0.1,5.406966209411621,2.3321073055267334,2.347414970397949,2.027714252471924,2.2589354515075684,2.466850519180298,2.3112969398498535,0.310955279496119,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,29,20,2.0,2.0,0.1,0.1,5.939863681793213,2.453994035720825,2.4406228065490723,2.228747844696045,2.3822858333587646,2.421936511993408,2.3202991485595703,0.3409614332479316,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,30,20,2.0,2.0,0.1,0.1,6.896097660064697,2.4558887481689453,2.5526275634765625,2.3171539306640625,2.55892276763916,2.712754726409912,2.6100502014160156,0.34448855786836574,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,31,20,2.0,2.0,0.1,0.1,11.063159942626953,1.639150619506836,2.1026930809020996,2.0691757202148438,2.0764074325561523,4.376542091369629,3.369083881378174,0.3360015378012361,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,19,20,2.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,20,20,2.0,2.0,0.1,0.1,2.9729251861572266,2.2109179496765137,2.2077460289001465,2.2109179496765137,2.2077460289001465,2.17307710647583,2.159029960632324,0.11407452634029511,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,21,20,2.0,2.0,0.1,0.1,3.3116719722747803,2.222412586212158,2.259509325027466,2.1060903072357178,2.164644241333008,2.1797032356262207,2.1954357624053955,0.17760164523269015,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,22,20,2.0,2.0,0.1,0.1,3.5822739601135254,2.208865165710449,2.228100061416626,2.0693657398223877,2.177633285522461,2.1651804447174072,2.1071152687072754,0.1931883367594204,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,23,20,2.0,2.0,0.1,0.1,3.800929069519043,2.1870079040527344,2.230807304382324,2.033710479736328,2.1721434593200684,2.0961034297943115,2.0879058837890625,0.23580562560759089,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,24,20,2.0,2.0,0.1,0.1,3.991086483001709,2.1742231845855713,2.2324113845825195,1.977463722229004,2.161015748977661,2.1001038551330566,2.060861110687256,0.25415940855461777,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,25,20,2.0,2.0,0.1,0.1,4.271568298339844,2.24758243560791,2.2616381645202637,2.0381150245666504,2.194387912750244,2.1995649337768555,2.063948392868042,0.2758723723508037,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,26,20,2.0,2.0,0.1,0.1,4.505504131317139,2.255518913269043,2.275466203689575,2.062959671020508,2.2443394660949707,2.2533559799194336,2.11688232421875,0.30255759617557393,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,27,20,2.0,2.0,0.1,0.1,4.826211929321289,2.2953991889953613,2.2879831790924072,2.1120998859405518,2.2464733123779297,2.2567126750946045,2.150883913040161,0.3316731452943073,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,28,20,2.0,2.0,0.1,0.1,5.223237991333008,2.326155662536621,2.3333849906921387,2.1303088665008545,2.2697856426239014,2.3177237510681152,2.2336044311523438,0.3431458134327902,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,29,20,2.0,2.0,0.1,0.1,5.8035173416137695,2.4582724571228027,2.417886257171631,2.308196544647217,2.3845608234405518,2.542098045349121,2.4159419536590576,0.3488487857835458,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,30,20,2.0,2.0,0.1,0.1,6.6708478927612305,2.4178671836853027,2.511603355407715,2.353475570678711,2.5602192878723145,2.745522975921631,2.6853346824645996,0.35581942076069734,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,31,20,2.0,2.0,0.1,0.1,10.069378852844238,1.5523345470428467,2.0656611919403076,2.0183873176574707,2.2149112224578857,4.518294334411621,4.916419982910156,0.39389332132493715,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,19,20,2.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,20,20,2.0,2.0,0.1,0.1,2.9729413986206055,2.211134910583496,2.207540988922119,2.211134910583496,2.207540988922119,2.166302442550659,2.1629931926727295,0.1134801276612382,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,21,20,2.0,2.0,0.1,0.1,3.3718442916870117,2.2510056495666504,2.2607626914978027,2.1409969329833984,2.164259433746338,2.19565749168396,2.277266502380371,0.2385427653789656,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,22,20,2.0,2.0,0.1,0.1,3.746306896209717,2.2720088958740234,2.258807897567749,2.152634382247925,2.1726455688476562,2.2819883823394775,2.385179042816162,0.2807528752663828,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,23,20,2.0,2.0,0.1,0.1,4.058922290802002,2.2968318462371826,2.270249605178833,2.1758546829223633,2.19397234916687,2.4200034141540527,2.4964182376861572,0.3287867385324103,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,24,20,2.0,2.0,0.1,0.1,4.2449445724487305,2.2605502605438232,2.255889415740967,2.1190714836120605,2.1921448707580566,2.3969995975494385,2.434659719467163,0.3126526920166903,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,25,20,2.0,2.0,0.1,0.1,4.543919086456299,2.3318331241607666,2.286682605743408,2.2189154624938965,2.205080032348633,2.261294364929199,2.5002918243408203,0.3026298064921558,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,26,20,2.0,2.0,0.1,0.1,4.937973976135254,2.391054391860962,2.358963966369629,2.276850938796997,2.300570487976074,2.182239532470703,2.1345794200897217,0.434800203728688,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,27,20,2.0,2.0,0.1,0.1,5.283799171447754,2.3974647521972656,2.3443286418914795,2.3067383766174316,2.30649471282959,2.192866802215576,2.080111503601074,0.43316992306034763,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/creative_professional_response_avg_diff.pt,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
