prompt_idx,analysis_layer,steering_layer,steering_coefficient,proj_baseline_on_a,proj_baseline_on_b,proj_steered_on_a,proj_steered_on_b,proj_delta_on_a,proj_delta_on_b
1,30,20,2.0,-3.0653629302978516,1.6162142753601074,0.6109023094177246,4.7109456062316895,3.676746129989624,3.0946006774902344
1,31,20,2.0,-3.8247385025024414,0.6062057018280029,0.14550529420375824,4.382870674133301,3.9701223373413086,3.777045726776123
1,32,20,2.0,2.6740217208862305,5.042326927185059,13.872459411621094,15.824077606201172,11.197530746459961,10.782382011413574
2,20,20,2.0,0.31141164898872375,1.156714916229248,1.0790730714797974,0.9412171244621277,0.7666547298431396,-0.21594880521297455
2,21,20,2.0,-0.001166701316833496,1.1054720878601074,2.8239235877990723,3.067824602127075,2.8246216773986816,1.9618113040924072
2,22,20,2.0,-0.3643646836280823,0.9131855964660645,3.0182149410247803,2.920402765274048,3.3826210498809814,2.007589101791382
2,23,20,2.0,-0.4031852185726166,0.912368893623352,3.0581624507904053,2.885218381881714,3.4618186950683594,1.973184585571289
2,24,20,2.0,-0.6680458784103394,0.961297869682312,3.076150417327881,2.9813551902770996,3.744093894958496,2.0198802947998047
2,25,20,2.0,-0.8420692682266235,0.6995477676391602,2.894676685333252,2.7104573249816895,3.738563060760498,2.0109832286834717
2,26,20,2.0,-1.1877652406692505,0.6938914060592651,2.965211868286133,2.723224639892578,4.151869297027588,2.0288608074188232
2,27,20,2.0,-1.272469401359558,0.8361201286315918,2.9343442916870117,3.0749199390411377,4.2066569328308105,2.2401106357574463
2,28,20,2.0,-2.101990222930908,0.8283881545066833,2.1288509368896484,2.9886486530303955,4.230166435241699,2.159323215484619
2,29,20,2.0,-1.528810977935791,0.29198306798934937,2.7074432373046875,2.6470699310302734,4.2357072830200195,2.356065273284912
2,30,20,2.0,-2.6102824211120605,0.016817808151245117,1.6171926259994507,2.2254414558410645,4.226692199707031,2.2079355716705322
2,31,20,2.0,-2.443357229232788,-0.6010949611663818,1.9294694662094116,1.3530879020690918,4.373116493225098,1.9534636735916138
2,32,20,2.0,1.13034987449646,6.057226181030273,21.868261337280273,10.20163631439209,20.738872528076172,4.144543647766113
3,20,20,2.0,0.3213599920272827,1.1953190565109253,0.5829917788505554,1.2787394523620605,0.261710524559021,0.08354268223047256
3,21,20,2.0,0.004505723714828491,1.0685502290725708,2.2120463848114014,3.367563009262085,2.207549810409546,2.299034357070923
3,22,20,2.0,-0.2443755865097046,1.0686476230621338,2.3838155269622803,3.38714599609375,2.6285088062286377,2.319485664367676
3,23,20,2.0,-0.4108288586139679,1.1439111232757568,2.4258968830108643,3.321441173553467,2.837404251098633,2.178807258605957
3,24,20,2.0,-0.663735568523407,1.1195487976074219,2.4127509593963623,3.4774248600006104,3.076740264892578,2.357593059539795
3,25,20,2.0,-0.8153669834136963,1.0161644220352173,2.303837776184082,3.1139094829559326,3.11940336227417,2.099903106689453
3,26,20,2.0,-1.179883599281311,1.058688759803772,2.155402660369873,3.11002779006958,3.3361032009124756,2.052205801010132
3,27,20,2.0,-1.2293246984481812,1.1272858381271362,2.139320135116577,3.3621582984924316,3.365755081176758,2.234212875366211
3,28,20,2.0,-2.185762882232666,1.3111085891723633,1.0351537466049194,3.366490602493286,3.2203919887542725,2.0557267665863037
3,29,20,2.0,-2.0349438190460205,1.117398977279663,1.6518135070800781,2.8178677558898926,3.6864256858825684,1.7001489400863647
3,30,20,2.0,-2.8475277423858643,1.2031080722808838,0.6498715877532959,2.427443265914917,3.4964919090270996,1.223739504814148
3,31,20,2.0,-2.737776756286621,0.9410718679428101,0.7767726182937622,1.4856830835342407,3.5145511627197266,0.542072057723999
3,32,20,2.0,-2.3407142162323,9.864826202392578,23.509506225585938,12.620392799377441,25.8513240814209,2.754453420639038
4,20,20,2.0,-0.3863733112812042,0.4425146281719208,-0.32283082604408264,1.325877070426941,0.06366660445928574,0.8832493424415588
4,21,20,2.0,-0.8426040410995483,0.45372840762138367,1.3512988090515137,3.497990608215332,2.194124221801758,3.0437798500061035
4,22,20,2.0,-1.3896032571792603,0.03108583390712738,1.0704708099365234,3.4632749557495117,2.4598889350891113,3.43231201171875
4,23,20,2.0,-1.3259899616241455,-0.15784837305545807,1.0329242944717407,3.399096965789795,2.359391689300537,3.558958053588867
4,24,20,2.0,-1.4112154245376587,-0.05704429745674133,0.8964911699295044,3.524456024169922,2.307797908782959,3.5814309120178223
4,25,20,2.0,-1.5708644390106201,-0.2641497254371643,0.6332926750183105,3.277761936187744,2.204218626022339,3.5420329570770264
4,26,20,2.0,-2.0698082447052,-0.4314144551753998,0.3700578808784485,3.354856014251709,2.4405102729797363,3.7861289978027344
4,27,20,2.0,-2.2549805641174316,-0.18895193934440613,0.3044171631336212,3.636033058166504,2.559191942214966,3.82412052154541
4,28,20,2.0,-3.3922791481018066,-0.3368924558162689,-0.701633095741272,3.6222898960113525,2.69059419631958,3.9594485759735107
4,29,20,2.0,-3.0126850605010986,-0.7827696800231934,-0.1380482316017151,3.2787506580352783,2.875408411026001,4.062363624572754
4,30,20,2.0,-4.46038818359375,-1.4557437896728516,-1.358473539352417,2.923978328704834,3.101513624191284,4.379643440246582
4,31,20,2.0,-4.87483549118042,-2.6392266750335693,-1.2249401807785034,2.2052948474884033,3.650333881378174,4.8436808586120605
4,32,20,2.0,-1.755515456199646,-3.9922688007354736,9.300548553466797,9.904166221618652,11.053442001342773,13.894611358642578
5,20,20,2.0,-0.46941623091697693,0.9989069104194641,0.36288192868232727,0.6533856391906738,0.8321301341056824,-0.34561869502067566
5,21,20,2.0,-0.8584150075912476,1.079321265220642,2.0419814586639404,2.7946033477783203,2.899730682373047,1.7152435779571533
5,22,20,2.0,-1.3259223699569702,0.7370611429214478,1.9987834692001343,2.6092610359191895,3.324347972869873,1.8728578090667725
5,23,20,2.0,-1.3271206617355347,0.7643395662307739,2.059619903564453,2.572979211807251,3.3861279487609863,1.8084189891815186
5,24,20,2.0,-1.5106539726257324,0.8909608721733093,2.014857530593872,2.67696475982666,3.526000499725342,1.7859454154968262
5,25,20,2.0,-1.7176350355148315,0.6258451342582703,1.8210294246673584,2.3933472633361816,3.5386927127838135,1.767806053161621
5,26,20,2.0,-2.2585253715515137,0.41891729831695557,1.668017864227295,2.3612751960754395,3.926614284515381,1.9417381286621094
5,27,20,2.0,-2.4543540477752686,0.622737467288971,1.7288150787353516,2.6486101150512695,4.183044910430908,2.02523136138916
5,28,20,2.0,-3.5821433067321777,0.4861780107021332,0.7776298522949219,2.5376901626586914,4.3597893714904785,2.051647663116455
5,29,20,2.0,-3.29158878326416,0.0572834312915802,1.275554895401001,2.156019926071167,4.56769323348999,2.0988712310791016
5,30,20,2.0,-4.572936058044434,-0.5174620747566223,0.296267032623291,1.8376508951187134,4.868863105773926,2.3549857139587402
5,31,20,2.0,-5.203636169433594,-1.6054511070251465,0.6080066561698914,1.088273286819458,5.811827659606934,2.6944804191589355
5,32,20,2.0,0.2891625761985779,0.512048602104187,16.68691635131836,9.574841499328613,16.398866653442383,9.062273979187012
6,20,20,2.0,-0.36626124382019043,1.0126546621322632,-0.2228357195854187,0.7147356271743774,0.1435263454914093,-0.29792147874832153
6,21,20,2.0,-0.8108304142951965,1.0788536071777344,1.5510586500167847,2.7818636894226074,2.3615283966064453,1.7033007144927979
6,22,20,2.0,-1.2297359704971313,0.8081752061843872,1.3697576522827148,2.675959587097168,2.5989670753479004,1.8671743869781494
6,23,20,2.0,-1.1848829984664917,0.7565432786941528,1.319530725479126,2.67034912109375,2.5036673545837402,1.9138814210891724
6,24,20,2.0,-1.2957231998443604,0.8664662837982178,1.1645170450210571,2.7221856117248535,2.459409475326538,1.8553977012634277
6,25,20,2.0,-1.439985752105713,0.6017355918884277,0.971194863319397,2.518270969390869,2.4102659225463867,1.9159681797027588
6,26,20,2.0,-1.9867572784423828,0.5186822414398193,0.7031897902488708,2.668041229248047,2.690768241882324,2.149686813354492
6,27,20,2.0,-2.147662401199341,0.776164174079895,0.6423161625862122,2.926274061203003,2.79084849357605,2.1499440670013428
6,28,20,2.0,-3.2535219192504883,0.712404191493988,-0.2333601713180542,3.017915964126587,3.0209453105926514,2.305722236633301
6,29,20,2.0,-3.012600898742676,0.3107941150665283,0.14329445362091064,2.894876480102539,3.156277894973755,2.5843214988708496
6,30,20,2.0,-4.2531280517578125,-0.09195679426193237,-0.45346373319625854,2.9274070262908936,3.8005480766296387,3.0194015502929688
6,31,20,2.0,-4.6381516456604,-0.7680051922798157,-0.48401355743408203,3.2479629516601562,4.155162334442139,4.0164971351623535
6,32,20,2.0,-0.4314587116241455,2.608741044998169,7.284417152404785,14.331416130065918,7.712800025939941,11.724089622497559
7,20,20,2.0,-0.6714953780174255,1.0149288177490234,-0.3805113732814789,1.0491782426834106,0.2912432849407196,0.034582771360874176
7,21,20,2.0,-1.069058895111084,1.066145658493042,1.4037268161773682,3.2073473930358887,2.4727470874786377,2.141040802001953
7,22,20,2.0,-1.6308485269546509,0.8413910269737244,1.1789594888687134,3.1600682735443115,2.809915781021118,2.3191983699798584
7,23,20,2.0,-1.666183352470398,0.8153810501098633,1.1618986129760742,3.152045249938965,2.829514265060425,2.337651252746582
7,24,20,2.0,-1.8594856262207031,0.8980891108512878,0.9775096774101257,3.2642807960510254,2.8368725776672363,2.366400718688965
7,25,20,2.0,-2.047945022583008,0.6102158427238464,0.7946211099624634,2.95143723487854,2.8427748680114746,2.34116268157959
7,26,20,2.0,-2.586237907409668,0.5232934951782227,0.5412386655807495,3.0189311504364014,3.1285362243652344,2.496293544769287
7,27,20,2.0,-2.6732535362243652,0.7136402130126953,0.5823958516120911,3.2683279514312744,3.2557547092437744,2.555248260498047
7,28,20,2.0,-3.846456527709961,0.6300703883171082,-0.3155454993247986,3.087740182876587,3.5304157733917236,2.45725417137146
7,29,20,2.0,-3.502687931060791,0.16939692199230194,0.22455084323883057,2.7478246688842773,3.7266085147857666,2.5778956413269043
7,30,20,2.0,-4.906410217285156,-0.4018539786338806,-0.43099915981292725,2.4520320892333984,4.47512149810791,2.8547582626342773
7,31,20,2.0,-5.372481822967529,-1.2923696041107178,-0.19671174883842468,1.7393748760223389,5.176095962524414,3.0308480262756348
7,32,20,2.0,-4.392154693603516,1.261642575263977,12.102628707885742,13.463595390319824,16.49353790283203,12.199124336242676
8,20,20,2.0,-0.6259335279464722,0.8672128915786743,-0.41547515988349915,1.1019784212112427,0.2103542536497116,0.2348114401102066
8,21,20,2.0,-1.1226451396942139,0.8686164617538452,1.1841100454330444,3.257399082183838,2.3075032234191895,2.3892226219177246
8,22,20,2.0,-1.7162892818450928,0.5220653414726257,0.8461583256721497,3.1608757972717285,2.5626285076141357,2.638489246368408
8,23,20,2.0,-1.6928694248199463,0.37538108229637146,0.8166173100471497,3.021327495574951,2.5091371536254883,2.645745277404785
8,24,20,2.0,-1.8929589986801147,0.44477152824401855,0.6971234679222107,3.1062445640563965,2.5897672176361084,2.6613101959228516
8,25,20,2.0,-2.06731915473938,0.14512799680233002,0.46004122495651245,2.7845499515533447,2.526906967163086,2.6389758586883545
8,26,20,2.0,-2.670417547225952,0.06585627049207687,0.0028144121170043945,2.813270092010498,2.673356533050537,2.747152805328369
8,27,20,2.0,-2.8361058235168457,0.3897760212421417,-0.12595368921756744,3.2255687713623047,2.7095730304718018,2.8350777626037598
8,28,20,2.0,-3.990124225616455,0.38824859261512756,-1.14530348777771,3.2563765048980713,2.845165729522705,2.868604898452759
8,29,20,2.0,-3.6902849674224854,-0.2091592252254486,-0.7183898687362671,2.714942216873169,2.9713943004608154,2.9235315322875977
8,30,20,2.0,-5.2373433113098145,-0.9364422559738159,-2.032695770263672,2.144141435623169,3.2044920921325684,3.0806121826171875
8,31,20,2.0,-5.610362529754639,-2.162703275680542,-2.066499948501587,0.9507448077201843,3.5441994667053223,3.1137642860412598
8,32,20,2.0,-3.422856330871582,-3.8095176219940186,10.497236251831055,7.026792049407959,13.919403076171875,10.835432052612305
9,20,20,2.0,-0.011167825199663639,1.8801052570343018,0.20549480617046356,2.027224540710449,0.21679487824440002,0.14719441533088684
9,21,20,2.0,-0.3954166769981384,1.970562219619751,1.859126091003418,4.271113872528076,2.2545318603515625,2.30049729347229
9,22,20,2.0,-0.7977166175842285,2.0124568939208984,1.750919222831726,4.52680778503418,2.548781633377075,2.5140578746795654
9,23,20,2.0,-0.8947076201438904,2.0217254161834717,1.622805118560791,4.475786209106445,2.517439126968384,2.4542782306671143
9,24,20,2.0,-1.0946563482284546,2.115018844604492,1.5476322174072266,4.668250560760498,2.642364740371704,2.553471326828003
9,25,20,2.0,-1.3585726022720337,1.9963338375091553,1.2986576557159424,4.569222927093506,2.6572227478027344,2.573364019393921
9,26,20,2.0,-1.7152990102767944,1.929087519645691,1.1333051919937134,4.728256702423096,2.84867000579834,2.7992959022521973
9,27,20,2.0,-1.847312331199646,2.16093111038208,1.1011208295822144,5.139634132385254,2.9478423595428467,2.978017568588257
9,28,20,2.0,-2.955404043197632,1.98152756690979,0.12063634395599365,5.2073845863342285,3.077193021774292,3.2263522148132324
9,29,20,2.0,-2.4609835147857666,1.4531738758087158,0.570202112197876,4.741323471069336,3.0310585498809814,3.2882027626037598
9,30,20,2.0,-3.567408323287964,1.1754008531570435,-0.6530493497848511,4.491856098175049,2.914642572402954,3.31615948677063
9,31,20,2.0,-3.721553087234497,0.2976193130016327,-0.6469857096672058,4.0111613273620605,3.074855089187622,3.714026927947998
9,32,20,2.0,1.3961788415908813,5.402053356170654,11.299118041992188,15.49944019317627,9.90302562713623,10.097678184509277
