prompt_idx,layer,alpha,eps,steer_layer,delta_l2,proj_v20,proj_vL,proj_transport,model,vec_path
1,23,2.0,0.1,20,2.6515085697174072,2.0979254245758057,2.0271315574645996,2.0077145099639893,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,24,2.0,0.1,20,2.799070119857788,2.0968194007873535,2.050149440765381,2.03120756149292,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,25,2.0,0.1,20,2.9920101165771484,2.138742685317993,2.0985805988311768,2.1106605529785156,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,26,2.0,0.1,20,3.2499966621398926,2.199530601501465,2.139345169067383,2.249190092086792,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,27,2.0,0.1,20,3.426943302154541,2.2079105377197266,2.1790077686309814,2.2519659996032715,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,28,2.0,0.1,20,3.728682041168213,2.2770328521728516,2.242611885070801,2.3125486373901367,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,29,2.0,0.1,20,4.123021125793457,2.363560676574707,2.341925621032715,2.5005970001220703,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,30,2.0,0.1,20,4.748861789703369,2.4769034385681152,2.5395145416259766,2.7852816581726074,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
1,31,2.0,0.1,20,6.692487716674805,1.9481174945831299,2.1175994873046875,3.0668785572052,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,20,2.0,0.1,20,2.0000016689300537,1.999815583229065,1.999815583229065,1.9330435991287231,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,21,2.0,0.1,20,2.2637200355529785,2.033022880554199,1.9444847106933594,1.7598705291748047,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,22,2.0,0.1,20,2.4452733993530273,2.0062015056610107,1.9276728630065918,1.8423566818237305,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,23,2.0,0.1,20,2.661190986633301,2.0166070461273193,1.9129023551940918,1.7739100456237793,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,24,2.0,0.1,20,2.7320919036865234,2.0055630207061768,1.9157888889312744,1.7453415393829346,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,25,2.0,0.1,20,2.8716890811920166,2.021907091140747,1.9413973093032837,1.730380892753601,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,26,2.0,0.1,20,3.0683469772338867,2.0357203483581543,1.9526944160461426,1.8243582248687744,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,27,2.0,0.1,20,3.2657299041748047,2.0462865829467773,1.95307457447052,1.8262085914611816,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,28,2.0,0.1,20,3.565068483352661,2.092698812484741,1.968362808227539,1.6165738105773926,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,29,2.0,0.1,20,3.9531710147857666,2.154766321182251,2.0795741081237793,1.7950547933578491,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,30,2.0,0.1,20,4.541689872741699,2.2275092601776123,2.2044358253479004,2.2147884368896484,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
2,31,2.0,0.1,20,6.208283424377441,1.699711561203003,1.8724021911621094,2.686671257019043,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,20,2.0,0.1,20,2.0011420249938965,2.0009522438049316,2.0009522438049316,1.9350818395614624,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,21,2.0,0.1,20,2.3107500076293945,2.0765318870544434,1.9868268966674805,1.9148585796356201,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,22,2.0,0.1,20,2.539708375930786,2.0700325965881348,1.9899495840072632,1.8910763263702393,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,23,2.0,0.1,20,2.7574846744537354,2.075687885284424,1.9872937202453613,1.866774559020996,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,24,2.0,0.1,20,2.8490536212921143,2.0657529830932617,1.994938611984253,1.8815882205963135,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,25,2.0,0.1,20,2.9672443866729736,2.076106071472168,2.001810312271118,1.8783314228057861,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,26,2.0,0.1,20,3.110369920730591,2.0712568759918213,2.000171661376953,1.9110746383666992,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,27,2.0,0.1,20,3.265211820602417,2.061718463897705,1.9919849634170532,1.625461459159851,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,28,2.0,0.1,20,3.613287925720215,2.1260364055633545,2.0361814498901367,2.095407724380493,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,29,2.0,0.1,20,3.990885019302368,2.2233424186706543,2.1630144119262695,2.1560373306274414,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,30,2.0,0.1,20,4.651349067687988,2.2806005477905273,2.270052433013916,2.4545328617095947,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
3,31,2.0,0.1,20,6.397282123565674,1.85780930519104,1.9247255325317383,3.587557792663574,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,20,2.0,0.1,20,2.001404047012329,2.0012404918670654,2.0012404918670654,1.9461755752563477,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,21,2.0,0.1,20,2.2901105880737305,2.062777519226074,1.9755014181137085,2.0138816833496094,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,22,2.0,0.1,20,2.4735515117645264,2.040095090866089,1.9639371633529663,1.9773973226547241,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,23,2.0,0.1,20,2.647463798522949,2.041879653930664,1.9663920402526855,1.9805378913879395,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,24,2.0,0.1,20,2.7457759380340576,2.0287280082702637,1.961035966873169,1.9159629344940186,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,25,2.0,0.1,20,2.936716079711914,2.0675406455993652,2.016180992126465,1.9507436752319336,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,26,2.0,0.1,20,3.1273138523101807,2.079852819442749,2.036426067352295,1.963365912437439,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,27,2.0,0.1,20,3.351069688796997,2.115030288696289,2.062544584274292,2.023944139480591,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,28,2.0,0.1,20,3.664450168609619,2.1625118255615234,2.098245143890381,2.130488395690918,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,29,2.0,0.1,20,4.128232002258301,2.2578444480895996,2.2371230125427246,2.3815407752990723,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,30,2.0,0.1,20,4.7888054847717285,2.3081772327423096,2.3572425842285156,2.5926711559295654,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
4,31,2.0,0.1,20,6.406562328338623,1.8318229913711548,2.017879009246826,3.694488048553467,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,20,2.0,0.1,20,1.9997074604034424,1.999536395072937,1.999536395072937,1.9386560916900635,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,21,2.0,0.1,20,2.2826430797576904,2.037264108657837,1.948817491531372,1.8048045635223389,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,22,2.0,0.1,20,2.523900270462036,2.018599271774292,1.9256149530410767,1.7371768951416016,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,23,2.0,0.1,20,2.7201385498046875,2.033562183380127,1.939975380897522,1.9859344959259033,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,24,2.0,0.1,20,2.7979736328125,1.9918330907821655,1.9169045686721802,1.9309877157211304,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,25,2.0,0.1,20,2.9914422035217285,2.0287630558013916,1.947911024093628,1.960723876953125,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,26,2.0,0.1,20,3.2645630836486816,2.0846593379974365,1.9790934324264526,1.657008171081543,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,27,2.0,0.1,20,3.478038787841797,2.0868277549743652,2.0102648735046387,1.6777451038360596,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,28,2.0,0.1,20,3.760420322418213,2.1299383640289307,2.0400710105895996,1.605273962020874,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,29,2.0,0.1,20,4.172781944274902,2.216557502746582,2.158121109008789,1.776036262512207,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,30,2.0,0.1,20,4.846989631652832,2.2964415550231934,2.2998204231262207,2.172649383544922,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
5,31,2.0,0.1,20,6.966148853302002,1.9263527393341064,2.0216665267944336,3.982048988342285,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,20,2.0,0.1,20,2.0006895065307617,2.000511407852173,2.000511407852173,1.9352085590362549,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,21,2.0,0.1,20,2.292485237121582,2.052611827850342,1.963645100593567,1.9886527061462402,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,22,2.0,0.1,20,2.527212619781494,2.0298542976379395,1.9370564222335815,2.0057435035705566,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,23,2.0,0.1,20,2.7145960330963135,2.046523094177246,1.9503495693206787,2.0583279132843018,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,24,2.0,0.1,20,2.7986223697662354,2.0009710788726807,1.924535870552063,1.9085650444030762,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,25,2.0,0.1,20,2.976128578186035,2.031522035598755,1.9614334106445312,1.9559874534606934,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,26,2.0,0.1,20,3.2426791191101074,2.0920000076293945,1.998492956161499,1.9906911849975586,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,27,2.0,0.1,20,3.457566022872925,2.110996961593628,2.037539005279541,2.0267348289489746,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,28,2.0,0.1,20,3.751413345336914,2.167710304260254,2.0758934020996094,2.071821451187134,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,29,2.0,0.1,20,4.147733688354492,2.2507052421569824,2.195817470550537,2.2065272331237793,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,30,2.0,0.1,20,4.765382289886475,2.3382747173309326,2.3418331146240234,2.383650541305542,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,31,2.0,0.1,20,6.938055992126465,1.9416184425354004,2.005964756011963,2.8691983222961426,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,20,2.0,0.1,20,1.999379277229309,1.999210000038147,1.999210000038147,1.9348843097686768,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,21,2.0,0.1,20,2.296687364578247,2.047964096069336,1.9601798057556152,1.9617815017700195,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,22,2.0,0.1,20,2.5171470642089844,2.021702766418457,1.9358673095703125,1.974910020828247,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,23,2.0,0.1,20,2.7219488620758057,2.045797824859619,1.9604910612106323,2.0318446159362793,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,24,2.0,0.1,20,2.8222062587738037,2.0127837657928467,1.941391944885254,1.9599815607070923,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,25,2.0,0.1,20,3.0419411659240723,2.056088447570801,1.9898102283477783,2.0291574001312256,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,26,2.0,0.1,20,3.3170437812805176,2.1223926544189453,2.028625965118408,2.121939182281494,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,27,2.0,0.1,20,3.5587470531463623,2.1493453979492188,2.0620994567871094,2.1715993881225586,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,28,2.0,0.1,20,3.8215198516845703,2.196303367614746,2.0802001953125,2.2018511295318604,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,29,2.0,0.1,20,4.2656097412109375,2.2900543212890625,2.1947851181030273,2.391263484954834,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,30,2.0,0.1,20,4.877796649932861,2.352815628051758,2.3373517990112305,2.6169629096984863,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,31,2.0,0.1,20,7.4129743576049805,1.8609910011291504,1.9171874523162842,4.206882476806641,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,20,2.0,0.1,20,1.9994055032730103,1.9991812705993652,1.9991812705993652,1.9156746864318848,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,21,2.0,0.1,20,2.1932623386383057,2.0307822227478027,1.9438841342926025,1.7744381427764893,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,22,2.0,0.1,20,2.382103681564331,2.0276079177856445,1.9416056871414185,1.5430023670196533,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,23,2.0,0.1,20,2.5101022720336914,2.032823085784912,1.9439702033996582,1.6942967176437378,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,24,2.0,0.1,20,2.6001198291778564,2.02864933013916,1.9519479274749756,1.6781110763549805,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,25,2.0,0.1,20,2.7350404262542725,2.031076431274414,1.950027346611023,1.7146837711334229,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,26,2.0,0.1,20,2.873467206954956,2.038567543029785,1.9379370212554932,1.7270137071609497,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,27,2.0,0.1,20,3.005998134613037,2.044900417327881,1.955399990081787,1.742306113243103,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,28,2.0,0.1,20,3.2719717025756836,2.0731863975524902,1.9945266246795654,1.844220519065857,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,29,2.0,0.1,20,3.649604082107544,2.1873159408569336,2.1416563987731934,2.05065655708313,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,30,2.0,0.1,20,4.289427280426025,2.277707099914551,2.3473281860351562,2.1505045890808105,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,31,2.0,0.1,20,7.011146068572998,1.8782384395599365,2.1230595111846924,3.256108522415161,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,20,2.0,0.1,20,2.000319004058838,2.0001237392425537,2.0001237392425537,1.9317667484283447,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,21,2.0,0.1,20,2.2540135383605957,2.0535950660705566,1.9696124792099,1.7861061096191406,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,22,2.0,0.1,20,2.4540486335754395,2.0466699600219727,1.985062599182129,1.724858045578003,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,23,2.0,0.1,20,2.598843812942505,2.058990955352783,2.0153379440307617,1.8481285572052002,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,24,2.0,0.1,20,2.7381374835968018,2.0577657222747803,2.0359461307525635,1.8442703485488892,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,25,2.0,0.1,20,2.9233932495117188,2.0928611755371094,2.078279972076416,1.8812757730484009,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,26,2.0,0.1,20,3.1126606464385986,2.1192703247070312,2.0935416221618652,1.8626877069473267,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,27,2.0,0.1,20,3.3061740398406982,2.1314902305603027,2.110933303833008,1.952800989151001,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,28,2.0,0.1,20,3.580814838409424,2.1361241340637207,2.1230361461639404,1.9103114604949951,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,29,2.0,0.1,20,3.91768741607666,2.210695743560791,2.208617687225342,1.8018596172332764,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,30,2.0,0.1,20,4.5350213050842285,2.269948959350586,2.3435261249542236,1.790387749671936,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
