prompt_idx,layer,alpha,eps,steer_layer,delta_l2,proj_v20,proj_vL,proj_transport,model,vec_path
6,24,2.0,0.1,20,2.7330636978149414,2.06386661529541,1.9990113973617554,1.9105658531188965,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,25,2.0,0.1,20,2.9360692501068115,2.107020378112793,2.0324206352233887,1.9959068298339844,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,26,2.0,0.1,20,3.173220157623291,2.1453709602355957,2.0691580772399902,2.082294225692749,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,27,2.0,0.1,20,3.4145748615264893,2.1808900833129883,2.1183085441589355,2.131894111633301,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,28,2.0,0.1,20,3.6601579189300537,2.220629930496216,2.1542208194732666,2.1891627311706543,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,29,2.0,0.1,20,3.9806697368621826,2.2872445583343506,2.232862710952759,2.056147575378418,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,30,2.0,0.1,20,4.4758076667785645,2.3763976097106934,2.378844976425171,2.2181153297424316,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
6,31,2.0,0.1,20,6.1585564613342285,1.826812505722046,1.9374561309814453,3.0896425247192383,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,20,2.0,0.1,20,1.9994419813156128,1.9992598295211792,1.9992598295211792,1.9340876340866089,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,21,2.0,0.1,20,2.300283432006836,2.0473103523254395,1.9612956047058105,1.9561046361923218,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,22,2.0,0.1,20,2.446380853652954,2.02291202545166,1.9277074337005615,1.8412201404571533,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,23,2.0,0.1,20,2.562939167022705,2.016714334487915,1.9290034770965576,1.8118535280227661,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,24,2.0,0.1,20,2.7504751682281494,2.024259090423584,1.9416284561157227,1.830488920211792,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,25,2.0,0.1,20,2.9475905895233154,2.0716123580932617,1.9757921695709229,1.8410460948944092,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,26,2.0,0.1,20,3.13596773147583,2.1012213230133057,1.9840984344482422,1.897254467010498,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,27,2.0,0.1,20,3.3547303676605225,2.1221542358398438,2.0175020694732666,1.9327187538146973,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,28,2.0,0.1,20,3.577793836593628,2.1517281532287598,2.0205676555633545,1.988533854484558,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,29,2.0,0.1,20,3.8672075271606445,2.21341872215271,2.033250331878662,2.0471906661987305,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,30,2.0,0.1,20,4.306347370147705,2.27164888381958,2.138176918029785,2.187343120574951,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
7,31,2.0,0.1,20,6.269257068634033,1.771233081817627,1.7296295166015625,3.4687795639038086,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,20,2.0,0.1,20,2.000363349914551,2.0001747608184814,2.0001747608184814,1.9298341274261475,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,21,2.0,0.1,20,2.280565023422241,2.06308650970459,1.9765727519989014,1.9341028928756714,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,22,2.0,0.1,20,2.470149278640747,2.0774693489074707,1.9899029731750488,1.8535587787628174,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,23,2.0,0.1,20,2.6202609539031982,2.0994648933410645,2.0337443351745605,1.7395539283752441,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,24,2.0,0.1,20,2.9072415828704834,2.1187593936920166,2.0714032649993896,1.8718953132629395,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,25,2.0,0.1,20,3.1773338317871094,2.1848769187927246,2.152090072631836,1.8605890274047852,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,26,2.0,0.1,20,3.530677080154419,2.2512354850769043,2.232311487197876,2.046841859817505,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,27,2.0,0.1,20,3.8330211639404297,2.312710762023926,2.313941240310669,2.1189064979553223,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,28,2.0,0.1,20,4.167407035827637,2.3865480422973633,2.3746161460876465,2.2526767253875732,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,29,2.0,0.1,20,4.544488430023193,2.477949380874634,2.4781997203826904,2.3272640705108643,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,30,2.0,0.1,20,5.121297359466553,2.5924248695373535,2.658865451812744,2.4880752563476562,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
8,31,2.0,0.1,20,7.40408182144165,2.0714550018310547,2.248143434524536,1.34993577003479,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,19,2.0,0.1,20,0.0,0.0,0.0,0.0,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,20,2.0,0.1,20,2.0005507469177246,2.000340461730957,2.000340461730957,1.9215114116668701,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,21,2.0,0.1,20,2.306007146835327,2.08284330368042,1.9969749450683594,1.9666112661361694,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,22,2.0,0.1,20,2.484844446182251,2.106513261795044,2.022594451904297,1.9642505645751953,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,23,2.0,0.1,20,2.6374452114105225,2.123441219329834,2.055410861968994,2.0069100856781006,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,24,2.0,0.1,20,2.897564649581909,2.1448187828063965,2.0995235443115234,1.9075398445129395,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,25,2.0,0.1,20,3.187117099761963,2.2193548679351807,2.1828646659851074,2.069887399673462,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,26,2.0,0.1,20,3.468778371810913,2.2707223892211914,2.260190963745117,2.1286518573760986,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,27,2.0,0.1,20,3.770336627960205,2.3271241188049316,2.3331713676452637,2.3217175006866455,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,28,2.0,0.1,20,4.100218772888184,2.410977602005005,2.3962905406951904,2.399664878845215,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,29,2.0,0.1,20,4.48825740814209,2.4999442100524902,2.4908018112182617,2.553278923034668,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
9,30,2.0,0.1,20,5.068392276763916,2.5843353271484375,2.653242826461792,2.4545674324035645,meta-llama/Llama-3.1-8B-Instruct,Llama-3.1-8B-Instruct/multi_role/environmentalist_response_avg_diff.pt
